Soil,Root,Shoot
0.470333333333333,0.711666666666667,0.879
0.391333333333333,0.597,0.764
0.425,0.937,0.752
0.432,0.766666666666667,0.901666666666667
0.428333333333333,0.759333333333333,0.542333333333333
0.385666666666667,0.625333333333333,0.819333333333333
0.247333333333333,0.686666666666667,0.94
0.909333333333333,0.930666666666667,0.927
0.432333333333333,0.803,0.698
0.442,0.842333333333333,0.728666666666667
0.405333333333333,0.576333333333333,0.866666666666667
0.382,0.582333333333333,0.700333333333333
0.261666666666667,0.578333333333333,0.521
0.246333333333333,0.505333333333333,0.939333333333333
0.305,0.629333333333333,0.612
0.227666666666667,0.772666666666667,0.627666666666667
0.235666666666667,0.928333333333333,0.839666666666667
0.393666666666667,0.971333333333333,0.706333333333333
0.229,0.942,0.753333333333333
0.297666666666667,0.97,0.715333333333333
0.910333333333333,0.965,0.84
0.459666666666667,0.972,0.835
0.372333333333333,0.959333333333333,0.803666666666667
0.244,0.954666666666667,0.919
0.352666666666667,0.961666666666667,0.901333333333333
0.255,0.987,0.835
0.293666666666667,0.962,0.871333333333333
0.266666666666667,0.952,0.813666666666667
0.312666666666667,0.965,0.835666666666667
0.466,0.974333333333333,0.850333333333333
0.837333333333333,0.980666666666667,0.923333333333333
0.213,0.966666666666667,0.820333333333333
0.244666666666667,0.948,0.663333333333333
0.323,0.952,0.748333333333333
0.298333333333333,0.973,0.722666666666667
0.366333333333333,0.957,0.832666666666667
0.399666666666667,0.970666666666667,0.934666666666667
0.422666666666667,0.974333333333333,0.811
0.401,0.972,0.805
0.376333333333333,0.931,0.852333333333333
0.239,0.929333333333333,0.774
0.241333333333333,0.928333333333333,0.873
0.901333333333333,0.950666666666667,0.808
0.436333333333333,0.940666666666667,0.893666666666667
0.354333333333333,0.961333333333333,0.787666666666667
0.204666666666667,0.935666666666667,0.960666666666667
0.296333333333333,0.947333333333333,0.936333333333333
0.202666666666667,0.988333333333333,0.941333333333333
0.296333333333333,0.931333333333333,0.748666666666667
0.187333333333333,0.920333333333333,0.88
0.268666666666667,0.929333333333333,0.805666666666667
0.432,0.959666666666667,0.964333333333333
0.844,0.964333333333333,0.934
0.211,0.936333333333333,0.884666666666667
0.222,0.922333333333333,0.715666666666667
0.253,0.936666666666667,0.820333333333333
0.247666666666667,0.955666666666667,0.927666666666667
0.355,0.943,0.915666666666667
0.396666666666667,0.95,0.945
0.394,0.953,0.868333333333333
0.383,0.958666666666667,0.875666666666667
0.357,0.882666666666667,0.832
0.307,0.655,0.759
0.913333333333333,0.717333333333333,0.771666666666667
0.276333333333333,0.809666666666667,0.837
0.398333333333333,0.764,0.845
0.447666666666667,0.778,0.685333333333333
0.344333333333333,0.706333333333333,0.630333333333333
0.395333333333333,0.960333333333333,0.58
0.369,0.522666666666667,0.832666666666667
0.375,0.748333333333333,0.588
0.303,0.448333333333333,0.869
0.283333333333333,0.64,0.858666666666667
0.882,0.890333333333333,0.798666666666667
0.403666666666667,0.848333333333333,0.632
0.414,0.84,0.770333333333333
0.332,0.673333333333333,0.816
0.363,0.704333333333333,0.468666666666667
0.286666666666667,0.721666666666667,0.607333333333333
0.237666666666667,0.598,0.833666666666667
0.329,0.356,0.828333333333333
0.251,0.400666666666667,0.837333333333333
0.241333333333333,0.835666666666667,0.843
0.902666666666667,0.845666666666667,0.781666666666667
0.422666666666667,0.962333333333333,0.8
0.272333333333333,0.948,0.926333333333333
0.248666666666667,0.855333333333333,0.921666666666667
0.270333333333333,0.882,0.884
0.264666666666667,0.959666666666667,0.882333333333333
0.217,0.777333333333333,0.851333333333333
0.266,0.775333333333333,0.820333333333333
0.241666666666667,0.827666666666667,0.598
0.408666666666667,0.95,0.934666666666667
0.845,0.943333333333333,0.917
0.227,0.798666666666667,0.858
0.278333333333333,0.825,0.756666666666667
0.315333333333333,0.872,0.787333333333333
0.290333333333333,0.918666666666667,0.871
0.396,0.912,0.869
0.389666666666667,0.916666666666667,0.942333333333333
0.439666666666667,0.879666666666667,0.789
0.349,0.918333333333333,0.782
0.914333333333333,0.761333333333333,0.862333333333333
0.372,0.835666666666667,0.832
0.337333333333333,0.943666666666667,0.793333333333333
0.294333333333333,0.802,0.935666666666667
0.223,0.869333333333333,0.889
0.244666666666667,0.952,0.93
0.285,0.512666666666667,0.899333333333333
0.270333333333333,0.653,0.872333333333333
0.187,0.542333333333333,0.793
0.358,0.866,0.950666666666667
0.879333333333333,0.907666666666667,0.929666666666667
0.277666666666667,0.759666666666667,0.865333333333333
0.292333333333333,0.441,0.685
0.299666666666667,0.862333333333333,0.726333333333333
0.254333333333333,0.918,0.738333333333333
0.332,0.918333333333333,0.89
0.330666666666667,0.815333333333333,0.915666666666667
0.381333333333333,0.699,0.823
0.316666666666667,0.74,0.808666666666667
0.927,0.854666666666667,0.853666666666667
0.908333333333333,0.867,0.937
0.899666666666667,0.842,0.841333333333333
0.917666666666667,0.819333333333333,0.788333333333333
0.903333333333333,0.532333333333333,0.688333333333333
0.913333333333333,0.696333333333333,0.808333333333333
0.900333333333333,0.661,0.816
0.906,0.651666666666667,0.766666666666667
0.933666666666667,0.845333333333333,0.952333333333333
0.791666666666667,0.89,0.815666666666667
0.905666666666667,0.36,0.887333333333333
0.921333333333333,0.832,0.89
0.892,0.819333333333333,0.785
0.902333333333333,0.843,0.854333333333333
0.917333333333333,0.847,0.749333333333333
0.920666666666667,0.599,0.875
0.916333333333333,0.657333333333333,0.819333333333333
0.912666666666667,0.715,0.885333333333333
0.453666666666667,0.965666666666667,0.955
0.480666666666667,0.940666666666667,0.950666666666667
0.397,0.96,0.927
0.451,0.976666666666667,0.912333333333333
0.439666666666667,0.852666666666667,0.91
0.46,0.850333333333333,0.859
0.383666666666667,0.861333333333333,0.77
0.244,0.909666666666667,0.941333333333333
0.915333333333333,0.922333333333333,0.922666666666667
0.451,0.937333333333333,0.899
0.473,0.918666666666667,0.671333333333333
0.438333333333333,0.959666666666667,0.835
0.412,0.964666666666667,0.933333333333333
0.310666666666667,0.958333333333333,0.881666666666667
0.268333333333333,0.854333333333333,0.903666666666667
0.312333333333333,0.835666666666667,0.471333333333333
0.262333333333333,0.840333333333333,0.304666666666667
0.383333333333333,0.789,0.980333333333333
0.256666666666667,0.359,0.989
0.379,0.971666666666667,0.987666666666667
0.21,0.863666666666667,0.976666666666667
0.367333333333333,0.899333333333333,0.936333333333333
0.273,0.807,0.958666666666667
0.427666666666667,0.667666666666667,0.99
0.871333333333333,0.975,0.929
0.337666666666667,0.888666666666667,0.950666666666667
0.374,0.921666666666667,0.611333333333333
0.402666666666667,0.33,0.887333333333333
0.399333333333333,0.320333333333333,0.820666666666667
0.451,0.419,0.933333333333333
0.414333333333333,0.536666666666667,0.986
0.494666666666667,0.762666666666667,0.949
0.378666666666667,0.869,0.935
0.365333333333333,0.733666666666667,0.667666666666667
0.222333333333333,0.957333333333333,0.552
0.323,0.748,0.906333333333333
0.186666666666667,0.736,0.75
0.335666666666667,0.738,0.961
0.477,0.846333333333333,0.909
0.848,0.948333333333333,0.783666666666667
0.183,0.802,0.8
0.250333333333333,0.791666666666667,0.957666666666667
0.285,0.744,0.942666666666667
0.269,0.785666666666667,0.772333333333333
0.389,0.754666666666667,0.752
0.446,0.771333333333333,0.840666666666667
0.386,0.745,0.929
0.432666666666667,0.869333333333333,0.960666666666667
0.302666666666667,0.970666666666667,0.469666666666667
0.21,0.812,0.917
0.332666666666667,0.858666666666667,0.698
0.157666666666667,0.751333333333333,0.939333333333333
0.341,0.659333333333333,0.974333333333333
0.884666666666667,0.947333333333333,0.784333333333333
0.340666666666667,0.853,0.660666666666667
0.321,0.817,0.94
0.354666666666667,0.272666666666667,0.947333333333333
0.321666666666667,0.328333333333333,0.732333333333333
0.374,0.334666666666667,0.489666666666667
0.362333333333333,0.523666666666667,0.730666666666667
0.409333333333333,0.719666666666667,0.918
0.301333333333333,0.871666666666667,0.944333333333333
0.346666666666667,0.957,0.934333333333333
0.230333333333333,0.956,0.676333333333333
0.267333333333333,0.943333333333333,0.929
0.460333333333333,0.971,0.920333333333333
0.841,0.969333333333333,0.793666666666667
0.208666666666667,0.500333333333333,0.758666666666667
0.253333333333333,0.967,0.955333333333333
0.281333333333333,0.944333333333333,0.917
0.226666666666667,0.964333333333333,0.700333333333333
0.345666666666667,0.970666666666667,0.435666666666667
0.370666666666667,0.867666666666667,0.674333333333333
0.378666666666667,0.946,0.913
0.384,0.949333333333333,0.944333333333333
0.322666666666667,0.575,0.850666666666667
0.219666666666667,0.384666666666667,0.819333333333333
0.387333333333333,0.899666666666667,0.898333333333333
0.877333333333333,0.924,0.931
0.306,0.726333333333333,0.873333333333333
0.32,0.666666666666667,0.909666666666667
0.348,0.773,0.858333333333333
0.353666666666667,0.839333333333333,0.896333333333333
0.432666666666667,0.837666666666667,0.939
0.413666666666667,0.745,0.938666666666667
0.467,0.489,0.857
0.357666666666667,0.556666666666667,0.904666666666667
0.294333333333333,0.544666666666667,0.852
0.454333333333333,0.942,0.879
0.846666666666667,0.922666666666667,0.854666666666667
0.199666666666667,0.739666666666667,0.619333333333333
0.240333333333333,0.750333333333333,0.847333333333333
0.256,0.819333333333333,0.814666666666667
0.257666666666667,0.886333333333333,0.628
0.373666666666667,0.886,0.511666666666667
0.396,0.709666666666667,0.867
0.384,0.696333333333333,0.842333333333333
0.413666666666667,0.745,0.864
0.333,0.873666666666667,0.942666666666667
0.856,0.922,0.953333333333333
0.307,0.766,0.896
0.303333333333333,0.700333333333333,0.821333333333333
0.283333333333333,0.727,0.564666666666667
0.271666666666667,0.789666666666667,0.939
0.365333333333333,0.775666666666667,0.902333333333333
0.348666666666667,0.621666666666667,0.898333333333333
0.403666666666667,0.434666666666667,0.729
0.298666666666667,0.485333333333333,0.761666666666667
0.923,0.927,0.974666666666667
0.467666666666667,0.926333333333333,0.857333333333333
0.461,0.939333333333333,0.942666666666667
0.428333333333333,0.649,0.933333333333333
0.409333333333333,0.648333333333333,0.857333333333333
0.306333333333333,0.707666666666667,0.960666666666667
0.327,0.665,0.945666666666667
0.32,0.701333333333333,0.936666666666667
0.220666666666667,0.725,0.946333333333333
0.847666666666667,0.914,0.926666666666667
0.838333333333333,0.920333333333333,0.883
0.846666666666667,0.947,0.959333333333333
0.851666666666667,0.957333333333333,0.892
0.896666666666667,0.965666666666667,0.839
0.897666666666667,0.908333333333333,0.866666666666667
0.898333333333333,0.914,0.92
0.901,0.902333333333333,0.948
0.239,0.761,0.89
0.296,0.821333333333333,0.861666666666667
0.265333333333333,0.878,0.614333333333333
0.364666666666667,0.881333333333333,0.648333333333333
0.392,0.774,0.910666666666667
0.38,0.809,0.901333333333333
0.401333333333333,0.833666666666667,0.910666666666667
0.342333333333333,0.866333333333333,0.777666666666667
0.305333333333333,0.905333333333333,0.792333333333333
0.395666666666667,0.903,0.904666666666667
0.425666666666667,0.877666666666667,0.949666666666667
0.436666666666667,0.857666666666667,0.688666666666667
0.419666666666667,0.897,0.679333333333333
0.211,0.270666666666667,0.856666666666667
0.354666666666667,0.343666666666667,0.878333333333333
0.386333333333333,0.481666666666667,0.923
0.350333333333333,0.706666666666667,0.816333333333333
0.384666666666667,0.808666666666667,0.802666666666667
0.318333333333333,0.387333333333333,0.650333333333333
0.364,0.515666666666667,0.957333333333333
0.333,0.725666666666667,0.915
0.361666666666667,0.841666666666667,0.920666666666667
0.273,0.518333333333333,0.697
0.200333333333333,0.740666666666667,0.891333333333333
0.241666666666667,0.868,0.893
0.304666666666667,0.57,0.917
0.240666666666667,0.707333333333333,0.916
0.272333333333333,0.397333333333333,0.471666666666667
