group,Gene,value,Fraction,Phosphate,Genotype
Root_low_Pi_Col_0,AT5G26340,-0.259694065796238,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G36940,-0.303126938238905,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G38710,0.160718295365724,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G39720,0.392336731157788,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G40690,-0.0248396996863045,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G41080,0.174316533541399,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G42800,-0.632745038930466,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G43150,-0.0525457978034208,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G43360,-0.259241850620221,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G43370,-0.915973194490727,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G47740,-0.649286568147914,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G51050,0.415043850406188,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G53420,-0.29188536804175,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G57610,-0.271481257571163,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G61510,0.0380566244954892,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G61550,-0.405813679757053,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G63130,0.208557822325682,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G63680,-0.44287494408397,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G64000,-0.983523578413607,Root,low_Pi,Col_0
Root_low_Pi_Col_0,AT5G67080,-0.779847424804481,Root,low_Pi,Col_0
Root_low_Pi_phf1,AT1G02310,0.00201248164017298,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G03020,0.123914809761033,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G03250,0.453006859439626,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G05000,0.550836475991129,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G08310,0.450008062407674,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G08650,-0.278554727893958,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G13300,0.225822176492385,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G13750,-0.258547282281599,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G17710,-0.626680716773126,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G17745,-0.796229120253484,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G17830,0.977410966717094,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G19200,-0.351082867247344,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G22150,-0.391480240023739,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G22170,-0.785936343771248,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G22410,-0.610810150921601,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G22990,-0.379985422607037,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G23120,-0.472364544988316,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G23140,-0.156943418829198,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G24575,0.259045090817453,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G27760,-0.731431299710437,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G30500,0.277140637671472,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G31120,-0.550578639022481,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G32900,-0.955265891252312,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G35720,-0.0327712338438001,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G48370,0.321985418102357,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G50110,-0.215606601736518,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G53310,-0.574328343228193,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G56600,0.019388315312825,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G61800,-0.277350098112615,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G62540,-0.291629418391982,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G62710,-0.575694658026499,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G64590,-0.512306735143588,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G67600,-0.487172503944818,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G67810,0.221213971964754,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G67920,0.246151092556359,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G68620,-0.0761921559550882,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G68670,0.402778564412704,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G68740,-0.483121004309573,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G69930,0.348077762520796,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G70900,-0.479656268501156,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G71130,0.177690694945413,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G72070,0.514356823790776,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G72520,-0.31380593543864,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G72890,0.595744946639926,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G73010,0.0265713188789171,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G73220,-0.361964398875345,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G74210,-0.429467151702042,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G76410,0.799785343957073,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G76430,-0.340135476412184,Root,low_Pi,phf1
Root_low_Pi_phf1,AT1G76520,0.109120116018776,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G01880,-0.150322566424166,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G02990,-0.123578559575558,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G03020,0.363072056922736,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G04040,0.163224925395608,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G04160,0.00157095079824865,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G11810,0.188265608822317,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G16430,-0.297193308865539,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G17280,-0.320005375403175,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G18660,0.252582518631541,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G22080,0.503665208336352,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G26660,0.190859844923112,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G27190,0.176387491366953,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G28660,0.204588849584197,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G29460,-0.498335133972469,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G29670,-1.20680307869484,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G30540,-0.869907618574466,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G30550,-0.644770453526957,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G32830,-1.15481672095745,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G34810,0.55530015496664,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G36970,-0.340645279952692,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G37890,-0.504553001266176,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G37980,-0.0109519692163474,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G38740,-0.874672947814279,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G38940,-0.358929403483649,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G40710,0.0283146601927497,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G40750,0.142825198585538,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G41070,-0.602808304265798,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G42690,-0.30924236676059,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G43535,1.2667010803012,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G44260,-0.118552854335316,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G45130,0.701405615727603,Root,low_Pi,phf1
Root_low_Pi_phf1,AT2G47130,-0.316924632138125,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G01830,0.778993365486563,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G02040,0.594843350009342,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G02870,-0.207214608788393,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G02980,-0.0263612977271905,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G03310,0.554423132538701,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G03790,-0.880403988530133,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G04350,0.391983917984424,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G04530,-0.516327952727092,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G05630,-0.403938778062686,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G05690,-0.324692904276375,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G07350,0.375365156070949,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G08720,0.0857047257140985,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G10420,-0.21874738100796,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G11230,1.07592737726614,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G11670,-0.933591387349766,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G12350,-0.76019163712523,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G12500,-0.184372806012512,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G13110,-0.24863243728461,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G14940,-0.465592924480384,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G15990,0.622255769964042,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G17790,0.0162811165547222,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G18080,0.817719938725255,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G19970,0.0180760208666672,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G20660,0.298987044196396,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G21560,-0.981977171847431,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G23870,0.228309480538035,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G25790,-0.07656490973509,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G27190,-0.101503391906785,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G43110,0.0920054157019884,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G44510,-0.0578951552221114,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G47420,-0.0212887338002937,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G48850,-0.827670744397099,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G49350,-0.42571653431067,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G50350,-0.581876503266064,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G51860,0.523936721199988,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G52190,-0.281187592780119,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G52720,-0.0430666463525445,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G52820,-0.755035955574452,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G53620,-0.165345555029235,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G56040,0.30175789250575,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G59140,-0.240639630333378,Root,low_Pi,phf1
Root_low_Pi_phf1,AT3G61410,0.252585733341141,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G00500,-0.00344077644210328,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G00550,-0.64236728478029,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G01480,-0.614471169209228,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G03960,0.300892670457851,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G11600,0.208091162260411,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G13000,-0.515690265772096,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G13700,-0.484963676970957,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G15740,-0.331321723897168,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G17030,-0.38694741740685,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G17615,0.44165771372474,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G17790,-0.406376142229037,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G18700,-0.0258451753188688,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G19810,-0.376429034778843,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G21470,-0.294276279580182,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G23000,-0.142504654628872,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G24890,-0.445838824702184,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G25160,0.178823321897773,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G26620,0.46688555044723,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G28260,0.795829575513441,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G31240,-0.187638230602936,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G33030,0.34698495269657,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G33770,0.234641145216579,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G34200,-0.663388406478168,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G35750,0.656334375928425,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G36350,0.466246828360947,Root,low_Pi,phf1
Root_low_Pi_phf1,AT4G38320,-0.100972090243983,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G01220,-0.423414861246967,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G01820,-0.871767280343109,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G02200,0.793707293893114,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G06300,-0.202243766971361,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G08030,-0.27735009811262,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G08380,0.0959095496669873,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G09470,0.992245716601263,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G09570,-0.405583610392288,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G10740,-0.0678400921445238,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G13820,-0.258092158318467,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G19430,0.165336942700083,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G20150,0.314963311716927,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G20400,-0.238613609246213,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G20410,-0.274420733309065,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G20790,-0.477839407751909,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G24600,0.232734157698175,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G26340,-0.00418994434037201,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G36940,-0.272568484048627,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G38710,-0.36759349237686,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G39720,0.786027025290721,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G40690,-0.587478607011453,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G41080,-0.152823230619725,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G42800,0.235920623013041,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G43150,0.877312387742188,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G43360,-0.0619883690272795,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G43370,-0.32942956047349,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G47740,-0.714091932366454,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G51050,0.353960749631855,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G53420,-1.32252607404207,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G57610,-0.051830928959005,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G61510,0.239043700278994,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G61550,0.124869971774287,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G63130,-0.376700857022815,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G63680,-0.71470805131875,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G64000,0.295679877887188,Root,low_Pi,phf1
Root_low_Pi_phf1,AT5G67080,0.104133309579589,Root,low_Pi,phf1
Root_low_Pi_phr1_phl1,AT1G02310,0.426174946764366,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G03020,2.29822189377838,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G03250,0.0535431563138041,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G05000,1.3610219968477,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G08310,0.310294954568585,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G08650,-0.455346867119236,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G13300,0.530920288606679,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G13750,-0.154354814337489,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G17710,-1.30280093469641,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G17745,-1.6181813197362,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G17830,0.835501246689447,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G19200,0.61888911153931,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G22150,-0.391480240023739,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G22170,0.599159602223674,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G22410,-0.482415885247737,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G22990,-0.63621479670335,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G23120,0.345638377837177,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G23140,0.242512349266019,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G24575,-0.762730771844043,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G27760,-0.242783520326377,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G30500,-0.199155061968818,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G31120,-1.34857276577298,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G32900,0.0291744323430138,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G35720,0.0432681712575468,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G48370,0.563624429742376,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G50110,0.142389344171794,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G53310,-0.29238091120225,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G56600,-0.687980791565813,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G61800,-0.277350098112615,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G62540,0.392510780731284,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G62710,-0.51547447427956,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G64590,-0.325617772175407,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G67600,-0.302222137415066,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G67810,0.0417648381834575,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G67920,1.27206601613629,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G68620,-0.818824135209359,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G68670,0.209927526312568,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G68740,0.237181782262392,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G69930,-0.102895184992275,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G70900,0.61379231742976,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G71130,-0.981806755000731,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G72070,1.45495545936128,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G72520,0.0230963312031429,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G72890,0.470556892517194,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G73010,0.0145756511569231,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G73220,-0.538958099238413,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G74210,0.0869745502612257,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G76410,1.19987286723863,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G76430,0.0667464680422465,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT1G76520,-0.105787570941217,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G01880,0.32748276114163,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G02990,0.969831693423302,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G03020,-0.637696722833867,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G04040,-0.512659445300411,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G04160,0.241819590172364,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G11810,0.464153159416373,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G16430,-0.41643131406631,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G17280,-0.166229869075498,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G18660,-0.00317182224050126,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G22080,-0.0202132452540549,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G26660,-0.015280872331676,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G27190,-0.110973272902061,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G28660,-0.138752200829867,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G29460,-0.462622412515252,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G29670,-1.89032824150421,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G30540,-0.432256186288736,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G30550,-0.5527033388291,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G32830,-0.119341889120247,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G34810,1.92108567608167,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G36970,-1.2918208764723,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G37890,-0.947448946448487,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G37980,-0.180130164477904,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G38740,-0.0654244891673586,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G38940,0.645756829987447,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G40710,-0.159898114649927,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G40750,0.617771339204915,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G41070,-1.09213709071826,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G42690,0.392059221925279,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G43535,1.00663750201588,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G44260,0.59145448532453,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G45130,-0.854165649242605,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT2G47130,-0.372866526061865,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G01830,0.37093182520301,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G02040,1.28238651398398,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G02870,0.870491374438398,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G02980,-2.06485831615969,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G03310,0.473736237700655,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G03790,-0.261636933543585,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G04350,-0.0882266174804445,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G04530,-0.819498581280984,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G05630,-0.928805204829188,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G05690,-0.719031867759166,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G07350,0.880475002694272,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G08720,0.502984466876192,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G10420,0.338339924539537,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G11230,0.832807646433583,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G11670,-0.944080855615248,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G12350,-0.186380904578604,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G12500,-0.751484401033756,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G13110,0.919344113324162,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G14940,-0.335461485800199,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G15990,0.0440429372321527,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G17790,-0.11023893481484,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G18080,1.28075476536039,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G19970,-0.248070035049838,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G20660,0.0729358289717759,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G21560,-1.45145776146013,Root,low_Pi,phr1_phl1
