ASV_Id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Kingdom	Phylum	Class	Order	Family	Genus
ASV1831	4.19267805310911	0.426308868041058	1.83137561828321	0.232780683430029	0.815931713314966	0.90618782486956	Root-Soil	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
ASV1832	4.03810822346401	-3.20351078791031	2.68540055713577	-1.19293592138342	NA	NA	Root-Shoot	Bacteria	Cyanobacteria	Oxyphotobacteria	Oxyphotobacteria_Incertae_Sedis	Unknown_Family	Leptolyngbya_EcFYyyy-00
ASV1832	4.03810822346401	2.0691254487607	4.02343826796152	0.514267974542336	NA	NA	Root-Soil	Bacteria	Cyanobacteria	Oxyphotobacteria	Oxyphotobacteria_Incertae_Sedis	Unknown_Family	Leptolyngbya_EcFYyyy-00
ASV1832	4.03810822346401	5.272636236671	4.03648765642668	1.30624361709027	NA	NA	Shoot-Soil	Bacteria	Cyanobacteria	Oxyphotobacteria	Oxyphotobacteria_Incertae_Sedis	Unknown_Family	Leptolyngbya_EcFYyyy-00
ASV1833	3.64117226270949	1.90071260796417	1.69327530821465	1.12250654027917	0.261647128300282	0.452201195987954	Root-Shoot	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV1833	3.64117226270949	6.60106963829608	2.54655769019778	2.59215397463995	0.00953770736767953	0.036684584905239	Root-Soil	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV1833	3.64117226270949	4.70035703033191	2.55979506760416	1.83622395785425	0.0663245407721752	0.172601203302091	Shoot-Soil	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV1834	3.15443063432603	4.51895689995642	2.43696391241756	1.85433886687039	0.0636906948994653	0.167181992111965	Root-Soil	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
ASV1834	3.15443063432603	1.91370673617057	1.61970230741832	1.18151757110285	0.237397177396174	0.42521113894001	Root-Shoot	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
ASV1834	3.15443063432603	2.60525016378585	2.45285478062724	1.06212980253142	0.28817676216302	0.480667647957347	Shoot-Soil	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
ASV1835	3.45778573316366	2.08752177396838	3.20681612368387	0.650963975935831	0.515069741581326	0.686651125510716	Root-Soil	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
ASV1835	3.45778573316366	2.83451070459877	2.14665889892983	1.32042901925959	0.186691820129934	0.360513166335587	Root-Shoot	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
ASV1835	3.45778573316366	-0.746988930630392	3.22538187938337	-0.231597050695033	0.816850998444077	0.906816815138426	Shoot-Soil	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea
ASV1836	3.14864105555556	-2.11645195441791	1.12364196622595	-1.88356435415685	0.0596239272979757	0.159182450812622	Root-Shoot	Bacteria	Acidobacteria	Holophagae	Subgroup_7	NA	NA
ASV1836	3.14864105555556	-3.90380079107765	1.65586771738981	-2.35755595092543	0.0183956829023544	0.0633553957091445	Root-Soil	Bacteria	Acidobacteria	Holophagae	Subgroup_7	NA	NA
ASV1836	3.14864105555556	-1.78734883665974	1.65723665765192	-1.0785115260437	0.280805540851516	0.473273956032935	Shoot-Soil	Bacteria	Acidobacteria	Holophagae	Subgroup_7	NA	NA
ASV1837	3.99114831649755	10.2248420934525	2.13897611303704	4.78025071487813	1.75076724018353e-06	1.69295578910054e-05	Root-Shoot	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1837	3.99114831649755	8.0619303286824	3.19647446495322	2.52213193537912	0.0116645949228914	0.0432980354573873	Root-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1837	3.99114831649755	-2.16291176477014	3.21807369711567	-0.672113807309241	0.501511247154133	0.676380732129374	Shoot-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1838	3.09731466010686	-4.41758344721238	1.39406673569652	-3.16884646487544	0.00153045218900998	0.00782307985821638	Root-Soil	Bacteria	Acidobacteria	Subgroup_5	NA	NA	NA
ASV1838	3.09731466010686	-0.374506928140084	0.959346953776087	-0.390376939923545	0.696257837171257	0.825894796957574	Root-Shoot	Bacteria	Acidobacteria	Subgroup_5	NA	NA	NA
ASV1838	3.09731466010686	-4.0430765190723	1.40024282781361	-2.88741098241175	0.00388426499617131	0.0171767497127987	Shoot-Soil	Bacteria	Acidobacteria	Subgroup_5	NA	NA	NA
ASV184	39.1082354752687	2.38068118382345	1.58948510882186	1.49776878726976	NA	NA	Root-Shoot	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA
ASV184	39.1082354752687	10.2549269865019	2.39492123980935	4.28194748789245	NA	NA	Root-Soil	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA
ASV184	39.1082354752687	7.87424580267849	2.40779521780103	3.27031374780693	NA	NA	Shoot-Soil	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA
ASV1841	3.00903159647571	-3.00313959424883	1.60692941748606	-1.86886839058996	0.0616411269857774	0.163089511542452	Root-Soil	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1841	3.00903159647571	0.543811731772616	1.09413515307299	0.497024275515931	0.619171932713289	0.768966781013082	Root-Shoot	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1841	3.00903159647571	-3.54695132602145	1.61879978875782	-2.19109944951449	0.0284445965662254	0.0900512596451633	Shoot-Soil	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1842	3.10969300163937	-1.03084498108092	1.65669834235485	-0.622228534143195	0.533791605897995	0.702902896473752	Root-Shoot	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV1842	3.10969300163937	-9.83632772313003	2.4499334659422	-4.01493667475869	5.94617576208746e-05	0.000435630275448454	Root-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV1842	3.10969300163937	-8.80548274204911	2.45962676137284	-3.58000769886498	0.00034358408436031	0.00210437596053837	Shoot-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV1844	3.85003961942848	3.29875135253703	1.19106194454375	2.76958840608467	0.00561271700142491	0.0236435990399215	Root-Shoot	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
ASV1844	3.85003961942848	0.809873432681867	1.75622618220322	0.461144151527149	0.644695187008621	0.78928327062434	Root-Soil	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
ASV1844	3.85003961942848	-2.48887791985516	1.77494476419966	-1.40222837918983	0.160847059696641	0.326508761589794	Shoot-Soil	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
ASV1845	3.64726120069168	4.32054536867015	1.72001220326296	2.51192715986191	0.0120073869758678	0.0443372826160287	Root-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV1845	3.64726120069168	3.98542134737936	1.14658982278593	3.47589108866828	0.0005091590130876	0.00295851809859469	Root-Shoot	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV1845	3.64726120069168	0.335124021290788	1.74303865963811	0.192264250386946	0.847535220004845	0.927627208304305	Shoot-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV1846	3.58481914384791	-3.14385305948544	3.17450676313128	-0.990343790096199	0.322006109653275	0.517902789562485	Shoot-Soil	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV1846	3.58481914384791	-1.29523744448169	2.12682574789341	-0.609000265190793	0.542524263120725	0.709507752378639	Root-Shoot	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV1846	3.58481914384791	-4.43909050396713	3.16242071004827	-1.40370017495217	0.160408150348874	0.325938737196174	Root-Soil	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV1848	0.935910206174664	-4.26738308434186	4.65443050871196	-0.916843226331203	0.359224797708657	0.5561563855183	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	NA
ASV1848	0.935910206174664	-0.559728120764038	3.1186376809117	-0.179478406289379	0.857562071308445	0.933644891323135	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	NA
ASV1848	0.935910206174664	-4.8271112051059	4.63464183526659	-1.04152842370143	0.297630368514275	0.489935138716886	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	NA
ASV1849	2.47909658440247	1.20147970322466	1.53271185201491	0.783891441594314	0.433103812024731	0.620917323470434	Root-Shoot	Bacteria	Latescibacteria	NA	NA	NA	NA
ASV1849	2.47909658440247	-3.04678543670093	2.26451655220658	-1.34544630894047	0.178481148994199	0.349629278883112	Root-Soil	Bacteria	Latescibacteria	NA	NA	NA	NA
ASV1849	2.47909658440247	-4.24826513992559	2.27967833388074	-1.86353709503116	0.0623867385742683	0.164685843047672	Shoot-Soil	Bacteria	Latescibacteria	NA	NA	NA	NA
ASV185	52.9133835303912	4.10238346805743	0.905625336708179	4.52989034402352	5.90143077434862e-06	5.28973464539005e-05	Root-Soil	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV185	52.9133835303912	2.97448827876766	0.909770391590283	3.2694933867525	0.00107740255780143	0.00573058078731535	Shoot-Soil	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV185	52.9133835303912	1.12789518928977	0.602833537968004	1.87098944941188	0.0613465434193773	0.162644076534707	Root-Shoot	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium
ASV1850	2.54138205705431	6.82139158540256	2.20131786671567	3.09877627785757	0.00194321696660832	0.00965333999604748	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV1850	2.54138205705431	-7.40606031916554	3.26215982075505	-2.27029352518092	0.0231897796530471	0.0762002705335063	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV1850	2.54138205705431	-14.2274519045681	3.28152637513375	-4.33562015907558	1.45349748527742e-05	0.000120536219454864	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV1853	3.51637642527082	22.0968803784951	3.1366267925367	7.04479105740998	1.85740009570676e-12	3.88358624473536e-11	Root-Soil	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV1853	3.51637642527082	19.2821569821483	3.15475696171911	6.11208952579374	9.83349890846943e-10	1.46691326698268e-08	Shoot-Soil	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV1853	3.51637642527082	2.81472339634685	2.09098924376381	1.34612045697581	0.178263672248257	0.34936317328436	Root-Shoot	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV1854	2.97840662910616	-6.65512009738864	2.66860173123455	-2.49386036870697	0.01263622419839	0.0464364345942972	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV1854	2.97840662910616	2.36650598073274	2.64723030938792	0.893955456894084	0.371345724080824	0.56606191746333	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV1854	2.97840662910616	9.02162607812138	1.78417536017389	5.05646825951128	4.27091914122178e-07	4.50149637093191e-06	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV1855	3.94562069897797	-1.8038637417913	0.989976033834761	-1.82212869821088	0.0684354601835097	0.176844503276916	Root-Shoot	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA
ASV1855	3.94562069897797	0.119770587114453	1.47214454516449	0.0813578989290554	0.935157329859326	0.984738150596581	Shoot-Soil	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA
ASV1855	3.94562069897797	-1.68409315467685	1.46950290159284	-1.14602914553718	0.251783092764547	0.441842036128183	Root-Soil	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	NA	NA
ASV1856	2.43298923968955	-4.27092234363309	2.93288277708453	-1.45621992702983	0.145331832586001	0.306570182373983	Root-Soil	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1856	2.43298923968955	-1.16033723184115	1.98043556476192	-0.585900017393721	0.557942705631686	0.720530369537888	Root-Shoot	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1856	2.43298923968955	-3.11058511179194	2.9441641343794	-1.05652571317924	0.290728099660941	0.482891597052044	Shoot-Soil	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1857	3.33549841992478	18.5013958040865	4.3122049230129	4.29047230695143	1.78293519363782e-05	0.000145055216858869	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1857	3.33549841992478	25.2638125502679	4.32783727633734	5.83751442975895	5.29853071173733e-09	7.1582247151492e-08	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1857	3.33549841992478	-6.76241674618146	2.88097456525175	-2.34726707682355	0.0189116933879291	0.0646572920208204	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1858	4.13653095737489	1.87030741224738	2.04747540272016	0.913470027411611	0.360995390273388	0.557276386023349	Shoot-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA
ASV1858	4.13653095737489	4.69820763268002	2.0297149975287	2.31471297123014	0.020628645422161	0.0694675194418933	Root-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA
ASV1858	4.13653095737489	2.82790022043264	1.34465445506288	2.10306834576352	0.0354597955197646	0.10668989264966	Root-Shoot	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA
ASV1859	3.4435734461482	-0.489789437253795	1.40442203574072	-0.348748043529144	0.727278472446649	0.849013192976224	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV1859	3.4435734461482	3.75516212820884	2.12908722741542	1.76374273437701	0.0777753027560678	0.194306306546182	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV1859	3.4435734461482	3.26537269095504	2.1207112483316	1.53975355839884	0.123620436214349	0.272981888709835	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV186	38.7205806880893	19.082517720104	2.11627775139362	9.01701948505469	1.93276050712712e-19	7.54655125282816e-18	Shoot-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV186	38.7205806880893	25.247894236392	2.09919462578522	12.0274194332733	2.55007143807016e-33	2.82646627780937e-31	Root-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV186	38.7205806880893	6.16537651628796	1.38659938839587	4.44640071810542	8.73209953416548e-06	7.59582126566901e-05	Root-Shoot	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
ASV1860	4.39602061145794	27.5147760819064	3.83781503234817	7.16938566605997	7.53350543853507e-13	1.64524097585634e-11	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1860	4.39602061145794	5.00147316130026	2.56232352437251	1.95192883089385	0.0509466547686946	0.141475785925567	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1860	4.39602061145794	22.5133029206062	3.85776070753149	5.8358474325931	5.3517850925738e-09	7.2112680698367e-08	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1862	3.24370154068819	23.7684725306484	3.1031759252853	7.65940220693842	1.86800526616522e-14	4.82591435679978e-13	Root-Soil	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter
ASV1862	3.24370154068819	16.7559290674033	3.12422896047035	5.36322058319333	8.17510714065697e-08	9.41553121853543e-07	Shoot-Soil	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter
ASV1862	3.24370154068819	7.01254346324517	2.07106499489147	3.38596011257129	0.000709296925538614	0.00398009401657705	Root-Shoot	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter
ASV1863	4.65487360670472	0.887212395341667	2.30211208226283	0.385390616806804	0.699948033426314	0.828534774582099	Shoot-Soil	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV1863	4.65487360670472	-0.473508702888138	1.53763684660893	-0.307945731095351	0.758123627131456	0.868786920341418	Root-Shoot	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV1863	4.65487360670472	0.413703692453529	2.29255341096678	0.180455421659759	0.856795048185669	0.933099726251155	Root-Soil	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
ASV1864	2.71604613365214	0	3.59307398716646	0	1	1	Shoot-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1864	2.71604613365214	4.61970204537689	2.38665324528577	1.93564023366274	0.0529117790941305	0.145521509845864	Root-Shoot	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1864	2.71604613365214	5.42869351844446	3.57033819376866	1.52049840206152	0.12838576005083	0.280203348423451	Root-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1865	3.299279745142	-0.545647575365706	1.28651520795619	-0.42412835230494	0.671472209365727	0.807321120572464	Root-Shoot	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV1865	3.299279745142	-2.04271277786794	1.91643904527459	-1.06588977244265	0.28647347285903	0.478689088234248	Shoot-Soil	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV1865	3.299279745142	-2.58836035323365	1.90836898565846	-1.35632069724743	0.174997152962551	0.344842411152357	Root-Soil	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV1866	3.05260005386775	0.262985245486373	1.56899759846624	0.167613542393852	0.866887316643128	0.939530486800269	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
ASV1866	3.05260005386775	-4.41021114697296	2.32656347782895	-1.89559029401096	0.0580142417044904	0.155731980075492	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
ASV1866	3.05260005386775	-4.14722590148659	2.314422233968	-1.79190548752045	0.0731481068123445	0.185579789569689	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
ASV1867	2.83628299843094	-6.36219051728373	2.56278123942016	-2.48253359257585	0.0130451767181029	0.047667380932366	Shoot-Soil	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV1867	2.83628299843094	-11.4291510518228	2.55398287684632	-4.47503041443082	7.6400436417845e-06	6.69673213091111e-05	Root-Soil	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV1867	2.83628299843094	-5.06696053453906	1.72655403494375	-2.93472456232981	0.00333843887077021	0.0150932578420611	Root-Shoot	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
ASV1868	2.4864942133169	-3.41586388506705	2.39731553308291	-1.42487037602193	0.154194674314451	0.317949309133414	Shoot-Soil	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1868	2.4864942133169	-4.59179872492033	2.38899275529054	-1.92206473408158	0.054597612849561	0.148932716768876	Root-Soil	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1868	2.4864942133169	-1.17593483985328	1.61892834909324	-0.726366204231284	0.467614303512635	0.65053662447929	Root-Shoot	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
ASV1869	2.80701675775693	5.34951420318273	2.04492396435984	2.61599663186372	0.0088967435181967	0.0346197176993475	Root-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
ASV1869	2.80701675775693	2.8603777116071	2.06219839513335	1.38705263196665	0.165425714398801	0.332528912640959	Shoot-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
ASV1869	2.80701675775693	2.48913649157563	1.35275460242709	1.84005028488512	0.065760855153575	0.171393905163856	Root-Shoot	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
ASV187	53.6598025175467	-0.0389393486218078	0.874861595993956	-0.0445091529907284	0.964498556177303	1	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia
ASV187	53.6598025175467	-0.869177924244906	1.30508271420398	-0.665994511141043	0.505414608776254	0.678891554243631	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia
ASV187	53.6598025175467	-0.830238575623098	1.31071874159553	-0.633422372989381	0.526457858633997	0.696563199452807	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia
ASV1870	4.85360289292497	1.68210903896984	2.4866806354088	0.676447556239288	0.498756532198663	0.673972863055279	Root-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax
ASV1870	4.85360289292497	5.11524401988237	2.49058589640509	2.05383160133754	0.0399919932202566	0.117013189359752	Shoot-Soil	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax
ASV1870	4.85360289292497	-3.43313498091253	1.64936055469159	-2.08149453504694	0.0373886637973844	0.111002979960668	Root-Shoot	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax
ASV1871	4.50873286902218	1.39723954842968	2.99297420031158	0.466839823839519	0.640614481275046	0.786312702188995	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV1871	4.50873286902218	1.5310222066622	2.97942931466129	0.513864248810431	0.607346904480364	0.759352140840981	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV1871	4.50873286902218	0.133782658232524	1.99416815182589	0.0670869495684357	0.946512483224524	0.991166965224902	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV1872	2.48102156987529	-4.5959054963832	1.53996808714886	-2.98441606338233	0.00284120141936553	0.0132042850454553	Shoot-Soil	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	PAUC26f
ASV1872	2.48102156987529	-4.02618231423472	1.52981770566847	-2.63180527935872	0.00849325251450166	0.0334409652098866	Root-Soil	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	PAUC26f
ASV1872	2.48102156987529	0.569723182148474	1.05340310971723	0.540840611626261	0.588617448013164	0.745297709632686	Root-Shoot	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	PAUC26f
ASV1873	4.03916505352084	27.0384398725089	3.56939256440586	7.57508158170591	3.58902025436999e-14	9.0233221419624e-13	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1873	4.03916505352084	17.1417693541035	3.58925556680719	4.77585645130081	1.78944012505633e-06	1.72872997273483e-05	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1873	4.03916505352084	9.89667051840538	2.38442803772663	4.15054275567112	3.31687799122885e-05	0.000257263945324206	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV1874	1.48379715548834	3.2741727703402	4.6503471288796	0.704070616579764	NA	NA	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV1874	1.48379715548834	0	4.67320747317832	0	NA	NA	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV1874	1.48379715548834	2.30503037142652	3.11340306675051	0.740357198219216	NA	NA	Root-Shoot	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV1875	3.49709043438027	0	2.67318714806608	0	1	1	Shoot-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1875	3.49709043438027	5.11055301942801	2.65226723910412	1.92686202358487	0.0539968273636699	0.147639070680294	Root-Soil	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1875	3.49709043438027	4.44692081598208	1.77008578284268	2.51226288527131	0.0119959689700963	0.0443205907325279	Root-Shoot	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
ASV1876	4.47926666869283	5.54293384344214	4.66752890143931	1.18755212029493	0.235009910838899	0.422035219673759	Shoot-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylotenera
ASV1876	4.47926666869283	0	4.65354121127321	0	1	1	Root-Soil	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylotenera
