Id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV219	123.228982273477	3.80006994881713	0.821863293950021	4.62372510950492	3.7690928771648e-06	3.67217334603771e-05	Root-Soil	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_prolifica
ASV219	123.228982273477	-1.78171783352055	0.862309791478471	-2.06621547282411	0.0388081384992278	0.0963880833454797	Shoot-Soil	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_prolifica
ASV219	123.228982273477	5.58178778233768	0.857351173056298	6.51050346433847	7.48993412788335e-11	1.91555065320617e-09	Root-Shoot	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_prolifica
ASV22	640.529969159069	-0.320099008216519	0.397902635121341	-0.804465665624217	0.421128090689336	0.555889079709923	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_unclassified
ASV22	640.529969159069	-0.685106303505393	0.409238939119161	-1.67409852293138	0.0941112380277181	0.186943294179331	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_unclassified
ASV22	640.529969159069	0.365007295288874	0.408926984206015	0.89259772376622	0.372072638584241	0.506831303956962	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_unclassified
ASV222	12.6691834435126	-2.39752745517764	0.769005757473541	-3.11769766595036	0.00182269674979032	0.00739928085331547	Root-Soil	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_unclassified
ASV222	12.6691834435126	-1.67366156015634	0.786805235110205	-2.12716118992512	0.033406692552008	0.0860832405055522	Shoot-Soil	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_unclassified
ASV222	12.6691834435126	-0.723865895021306	0.797060971948241	-0.908168785697754	0.363789052974271	0.500883177917468	Root-Shoot	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_unclassified
ASV223	10.7160647884865	-3.46957289408686	0.663332693058428	-5.23051694933006	1.69036676728356e-07	2.27532263543564e-06	Root-Soil	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_unclassified	Chaetothyriales_unclassified	Chaetothyriales_unclassified
ASV223	10.7160647884865	-3.26534769843512	0.680883398130275	-4.79575167701526	1.62065947534642e-06	1.74186223095739e-05	Shoot-Soil	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_unclassified	Chaetothyriales_unclassified	Chaetothyriales_unclassified
ASV223	10.7160647884865	-0.204225195651744	0.69668242061106	-0.293139584995726	0.769415460628954	0.848181051964892	Root-Shoot	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_unclassified	Chaetothyriales_unclassified	Chaetothyriales_unclassified
ASV224	7.65647413876004	-1.90587635302125	1.43542668719742	-1.32774203658033	0.184263341366865	0.303544924667154	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_unclassified	Hypocreales_unclassified	Hypocreales_unclassified
ASV224	7.65647413876004	2.11007607133341	1.48611275872362	1.41986269813449	0.15564765740312	0.27125647959692	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_unclassified	Hypocreales_unclassified	Hypocreales_unclassified
ASV224	7.65647413876004	-4.01595242435466	1.48197980209017	-2.70985638177431	0.0067312347699596	0.0225034417309434	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_unclassified	Hypocreales_unclassified	Hypocreales_unclassified
ASV225	20.057249487162	-1.79625126126146	0.839250162685732	-2.14030493066952	0.0323301317784395	0.0839434639831056	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium_dehoogii
ASV225	20.057249487162	-1.39286345122646	0.864089083148347	-1.61194427564286	0.106974066295713	0.205317954635112	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium_dehoogii
ASV225	20.057249487162	-0.403387810035002	0.857833728692029	-0.470240090291229	0.638183494579742	0.746127674234372	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium_dehoogii
ASV226	13.6310624833711	-2.70973529804504	1.46038302958313	-1.85549629320093	0.0635253880719361	0.13797552441102	Root-Soil	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
ASV226	13.6310624833711	-5.38580705385937	1.50848991115261	-3.57033017857189	0.000356531537910487	0.0018139645035318	Shoot-Soil	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
ASV226	13.6310624833711	2.67607175581434	1.51264402193281	1.76913518118753	0.076871318056361	0.16030743060732	Root-Shoot	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Minimedusa	Minimedusa_polyspora
ASV227	5.73941229938164	1.72493028871118	1.64384090876326	1.04932921398636	0.294026624811846	0.429085930360226	Root-Shoot	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia_sp
ASV227	5.73941229938164	-0.556685436259941	1.59214142971621	-0.349645719827269	0.726604594558052	0.815990099845547	Root-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia_sp
ASV227	5.73941229938164	-2.28161572497112	1.64162982040458	-1.38984787959615	0.164575075364567	0.282010556277977	Shoot-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia_sp
ASV229	13.7584141500749	-2.69199559241952	1.35491374561057	-1.98683908930779	0.0469402313232574	0.111674085217889	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_unclassified
ASV229	13.7584141500749	-0.423686285010239	1.38762037511002	-0.305332994967479	0.760112548641885	0.841553178853516	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_unclassified
ASV229	13.7584141500749	-2.26830930740928	1.39409107045376	-1.62708832692757	0.103718339847093	0.199818948518976	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_unclassified
ASV23	319.768754397974	0.0490225120913054	0.760184686723999	0.0644876343176116	0.948581953002245	0.972307900390185	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
ASV23	319.768754397974	-3.22084486807669	0.7600937233755	-4.23743121278945	2.26091654874317e-05	0.000177916740720328	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
ASV23	319.768754397974	-3.17182235598539	0.73930107425247	-4.29029858937039	1.78433048895732e-05	0.000147845505942572	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
ASV230	35.0856240706919	6.76027686092264	2.47436424532934	2.73212679729085	NA	NA	Shoot-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_marchalianum
ASV230	35.0856240706919	-9.19241174593433	2.47555658332948	-3.71327070762046	NA	NA	Root-Shoot	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_marchalianum
ASV230	35.0856240706919	-2.43213488501169	2.41347810423872	-1.00773024654345	NA	NA	Root-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_marchalianum
ASV233	9.72505091739247	0.326225378323039	0.893860635563965	0.364962238344026	0.715139594270828	0.80749205843163	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_unclassified
ASV233	9.72505091739247	-2.62088139336121	0.884098827263621	-2.96446654213207	0.00303208212650489	0.0115739552813974	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_unclassified
ASV233	9.72505091739247	-2.29465601503817	0.857280918344342	-2.67666754961701	0.00743583764054423	0.0243030731829928	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_unclassified
ASV234	92.0228305934119	-3.81101597730607	2.49006466927384	-1.53048875570667	NA	NA	Shoot-Soil	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Platygloeales_unclassified	Platygloeales_unclassified	Platygloeales_unclassified
ASV234	92.0228305934119	-12.8636091722113	2.42613784084711	-5.30209329232497	NA	NA	Root-Soil	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Platygloeales_unclassified	Platygloeales_unclassified	Platygloeales_unclassified
ASV234	92.0228305934119	-9.05259319490518	2.49636425628427	-3.62631101295272	NA	NA	Root-Shoot	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Platygloeales_unclassified	Platygloeales_unclassified	Platygloeales_unclassified
ASV235	18.0904972490409	-6.44886869350692	1.53563257649302	-4.19948677321917	2.67520656058289e-05	0.000204234053095246	Shoot-Soil	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Drechslera	Drechslera_sp
ASV235	18.0904972490409	3.68759987989962	1.47484334478523	2.5003332678947	0.0124076522778714	0.0371141177785451	Root-Soil	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Drechslera	Drechslera_sp
ASV235	18.0904972490409	10.1364685734065	1.52901159138942	6.62942559133609	3.36995656412298e-11	9.31747450026435e-10	Root-Shoot	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Drechslera	Drechslera_sp
ASV236	14.335315920264	-1.29789018033436	0.601100231904604	-2.15919094927306	0.0308353559390397	0.0808835105785579	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	Thelonectria_rubrococca
ASV236	14.335315920264	-0.616512296714621	0.582492501896713	-1.05840383302297	0.289871372704562	0.423626306109667	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	Thelonectria_rubrococca
ASV236	14.335315920264	0.681377883619738	0.606093710240558	1.12421210137505	0.260923056889405	0.39311382503367	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	Thelonectria_rubrococca
ASV237	6.67081389827161	-3.6819973995707	0.821264466635134	-4.48332729486824	7.34880824333308e-06	6.59458844993837e-05	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	Idriella_sp
ASV237	6.67081389827161	0.605300304350812	0.865156091062824	0.69964288595277	0.484150352850862	0.61221979105863	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	Idriella_sp
ASV237	6.67081389827161	-4.28729770392151	0.847865089408059	-5.05658005911614	4.26841727042289e-07	5.0774312414449e-06	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	Idriella_sp
ASV238	21.9133373875967	-0.656732666036694	0.660830319610367	-0.993799234913905	0.320320618694516	0.453233738484772	Root-Soil	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_drummii
ASV238	21.9133373875967	-0.582667673774956	0.677551965838494	-0.859960125794757	0.389811022997596	0.524250626710296	Shoot-Soil	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_drummii
ASV238	21.9133373875967	-0.0740649922617381	0.681451353652239	-0.108687130585018	0.913450649686142	0.950620564220675	Root-Shoot	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_drummii
ASV239	20.6991410529092	-1.11472855117187	0.796304514312757	-1.39987722176098	0.161550088176651	0.279092895361238	Shoot-Soil	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
ASV239	20.6991410529092	-1.03070330983314	0.774162074578079	-1.33137923398646	0.183064258759192	0.303033554547982	Root-Soil	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
ASV239	20.6991410529092	0.084025241338732	0.799314767670208	0.105121592565647	0.916279325839829	0.952595274729822	Root-Shoot	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
ASV24	6762.82826891983	7.80994215359831	0.868311195558852	8.99440453324084	NA	NA	Root-Shoot	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronemataceae_unclassified	Pyronemataceae_unclassified
ASV24	6762.82826891983	7.96004460269204	0.843906030805261	9.43238264940056	NA	NA	Root-Soil	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronemataceae_unclassified	Pyronemataceae_unclassified
ASV24	6762.82826891983	0.150102449093732	0.870450303928699	0.172442296149772	NA	NA	Shoot-Soil	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronemataceae_unclassified	Pyronemataceae_unclassified
ASV240	16.8114879688951	-1.25105278645515	0.871208982603524	-1.43599619773949	0.151003423207628	0.266338796450695	Root-Soil	Fungi	Chytridiomycota	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified
ASV240	16.8114879688951	-0.5544560884632	0.898027065489402	-0.617415788199029	0.536960510893322	0.65550191246285	Root-Shoot	Fungi	Chytridiomycota	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified
ASV240	16.8114879688951	-0.696596697991953	0.892658072471641	-0.78036229041561	0.435177657520651	0.56929251105323	Shoot-Soil	Fungi	Chytridiomycota	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified	Chytridiomycota_unclassified
ASV241	36.3711376066801	-2.06716983463938	1.435972832506	-1.43956054588571	0.149991768739382	0.265578187648777	Root-Soil	Fungi	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified
ASV241	36.3711376066801	-4.83931295046713	1.47362411216271	-3.28395342511388	0.00102361837176833	0.0044750495483718	Root-Shoot	Fungi	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified
ASV241	36.3711376066801	2.77214311582775	1.46765353722854	1.8888266511881	0.0589150604050489	0.13045477661118	Shoot-Soil	Fungi	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified	Fungi_unclassified
ASV243	20.4243411706772	-3.31815672486572	0.819812973087409	-4.04745574148403	5.17773682122809e-05	0.000342580272099543	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_unclassified
ASV243	20.4243411706772	-2.48297901854504	0.844636384352936	-2.93970170423953	0.00328528360804976	0.0123560482758636	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_unclassified
ASV243	20.4243411706772	-0.835177706320682	0.833843971827533	-1.00159950127147	0.31653706195854	0.452803547634506	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_unclassified
ASV245	17.8442109742594	-0.249585023434054	1.19663831788741	-0.208571812972427	0.834782516603653	0.897009323151632	Shoot-Soil	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_unclassified
ASV245	17.8442109742594	-1.10434195749217	1.19958569571346	-0.920602805984081	0.357257836689095	0.493218308951341	Root-Shoot	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_unclassified
ASV245	17.8442109742594	-1.35392698092623	1.16652570474627	-1.16064907564186	0.245784639124003	0.376968044713426	Root-Soil	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_unclassified
ASV247	10.2791544908938	-0.612470205179139	0.833160314224954	-0.735116873334141	0.462268318957952	0.591865444673322	Root-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	Helotiales_sp
ASV247	10.2791544908938	-0.761455470644226	0.85932577319592	-0.886108033059797	0.375559314706754	0.510222017191248	Shoot-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	Helotiales_sp
ASV247	10.2791544908938	0.148985265465087	0.862974475152864	0.172641566760936	0.862933176889295	0.918606285075702	Root-Shoot	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	Helotiales_sp
ASV248	22.6218980164192	-0.884550942825152	1.98701761349069	-0.445165124264408	0.656200428308021	0.761022206873142	Root-Soil	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
ASV248	22.6218980164192	-0.565967949462828	2.04346083393635	-0.276965401080184	0.78180667318666	0.853562675208061	Shoot-Soil	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
ASV248	22.6218980164192	-0.318582993362324	2.04184438245938	-0.156027068516649	0.876011684921424	0.924829673554816	Root-Shoot	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
ASV25	335.748341980195	-1.31902027002011	0.373631205997611	-3.53027329850104	0.000415130607210194	0.00208175789792171	Root-Shoot	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_sp
ASV25	335.748341980195	-1.88333510702585	0.363520146294373	-5.18082732476883	2.2090391684618e-07	2.78993465350175e-06	Root-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_sp
ASV25	335.748341980195	-0.564314837005743	0.372610109731792	-1.51449148122133	0.129901232798493	0.23857982253655	Shoot-Soil	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_sp
ASV251	100.769894080826	-32.0456917932575	2.1093880028779	-15.1919380168734	3.99918802217793e-52	4.09116934668802e-49	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerellaceae_unclassified	Plectosphaerellaceae_unclassified
ASV251	100.769894080826	-30	2.05411696614964	-14.6048158378409	2.61688441697973e-48	1.33853637928513e-45	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerellaceae_unclassified	Plectosphaerellaceae_unclassified
ASV251	100.769894080826	2.04569179325754	2.10316277104708	0.972674022866558	0.33071533995005	0.464291193407852	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerellaceae_unclassified	Plectosphaerellaceae_unclassified
ASV259	6.95843694395252	-5.41866598675813	0.942990237567511	-5.74625883798738	9.12396050893944e-09	1.72848362974908e-07	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
ASV259	6.95843694395252	-3.85703549061148	0.907967568674737	-4.24798817015148	2.15698781604221e-05	0.000171054150062882	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
ASV259	6.95843694395252	1.56163049614665	0.959325920464864	1.62784144870174	0.103558509225544	0.199818948518976	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens
ASV26	2250.35242348127	2.33141639312661	0.587290803418137	3.96978188583467	7.19384545558995e-05	0.000461096517147322	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria_macrodidyma
ASV26	2250.35242348127	0.6864059250407	0.588298216759352	1.16676526544951	0.243305177790745	0.375584152185906	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria_macrodidyma
ASV26	2250.35242348127	3.01782231816731	0.571751520962682	5.27820601698807	1.30454750305327e-07	1.85354457725485e-06	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria_macrodidyma
ASV260	11.5923291947639	-2.78204588210228	0.651444898437003	-4.27057743299116	1.94967512566027e-05	0.000158295051869084	Shoot-Soil	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	unidentified	Powellomycetaceae_sp
ASV260	11.5923291947639	-1.39120855012613	0.624823101442713	-2.22656388170322	0.0259764351146244	0.0693835329562945	Root-Soil	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	unidentified	Powellomycetaceae_sp
ASV260	11.5923291947639	1.39083733197615	0.657286313841478	2.11602965509424	0.0343422854934429	0.0879955816270628	Root-Shoot	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	unidentified	Powellomycetaceae_sp
ASV262	8.87311866423272	-1.27926577532064	0.728274511328518	-1.75657084714802	0.0789909856989938	0.16391030095349	Shoot-Soil	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	Arthrobotrys_oligospora
ASV262	8.87311866423272	-2.13402863534905	0.711198470987015	-3.00060914414988	0.00269440172492306	0.0104556898116579	Root-Soil	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	Arthrobotrys_oligospora
ASV262	8.87311866423272	-0.854762860028406	0.74019876307781	-1.15477477491887	0.248182669473603	0.378941598315666	Root-Shoot	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	Arthrobotrys_oligospora
ASV263	88.890623617571	-7.41952545214904	2.22986478083226	-3.32734321647065	0.000876783115244156	0.00395941377048893	Root-Soil	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Endophoma	Endophoma_elongata
ASV263	88.890623617571	-12.9079452772922	2.2879460416741	-5.64171752400567	1.68362158188996e-08	2.87057479712237e-07	Root-Shoot	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Endophoma	Endophoma_elongata
ASV263	88.890623617571	5.48841982514313	2.28045674708792	2.40671954517519	0.0160965257719327	0.0462549041142898	Shoot-Soil	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Endophoma	Endophoma_elongata
ASV264	6.74984923845588	-3.33602666214697	0.703270522639866	-4.74358949330697	2.09964121112751e-06	2.1917683254933e-05	Root-Soil	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	Chaetothyriales_sp
ASV264	6.74984923845588	-1.46872521979855	0.710868459600997	-2.06609985287985	0.0388190521391375	0.0963880833454797	Shoot-Soil	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	Chaetothyriales_sp
ASV264	6.74984923845588	-1.86730144234842	0.730926735261691	-2.55470398367611	0.010627813740683	0.0328466871804191	Root-Shoot	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	Chaetothyriales_sp
ASV265	5.51669226482455	2.18329480148102	1.32554218143359	1.64709568059144	0.0995383808256017	0.19395764492303	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	unidentified	unidentified	Coniochaetales_sp
ASV265	5.51669226482455	-2.18575288661936	1.29820811364104	-1.68366910024083	0.0922456362121772	0.183951824259371	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	unidentified	unidentified	Coniochaetales_sp
ASV265	5.51669226482455	-4.36904768810037	1.33263487906286	-3.27850317948513	0.00104359188596296	0.00454295531634089	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	unidentified	unidentified	Coniochaetales_sp
ASV266	11.9835525942646	-2.00899374518946	0.738689622124931	-2.71967235631433	0.00653466295725372	0.0221356298187767	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium_marquandii
ASV266	11.9835525942646	-0.493327536153552	0.76535904139106	-0.644570076884329	0.519205831431723	0.641482567094991	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium_marquandii
ASV266	11.9835525942646	-1.5156662090359	0.754815033889459	-2.00799684821576	0.0446436265935474	0.106956510550817	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium_marquandii
ASV27	270.725448162019	-1.87395183110769	2.5982401022987	-0.721238899149384	0.470762542531547	0.598992638071856	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_unclassified
ASV27	270.725448162019	30	2.61441814757572	11.4748285494492	1.76527224441926e-30	3.00978917673484e-28	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_unclassified
ASV27	270.725448162019	28.1260481688923	2.54226419372526	11.0633852446619	1.88833250004915e-28	2.41470518443785e-26	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_unclassified
ASV270	5.23833674101132	-4.75466225700068	1.08214831234626	-4.39372515093782	1.11424673912873e-05	9.65995266210751e-05	Root-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomiaceae_unclassified	Chaetomiaceae_unclassified
ASV270	5.23833674101132	-0.295060548568144	1.12863264634678	-0.26143187468767	0.793759479036501	0.861414188653331	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomiaceae_unclassified	Chaetomiaceae_unclassified
ASV270	5.23833674101132	-4.45960170843254	1.1118010185455	-4.01115094701635	6.04234609847028e-05	0.000391222788527538	Shoot-Soil	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomiaceae_unclassified	Chaetomiaceae_unclassified
ASV273	6.23525797610759	-3.6476256327274	0.687437999458785	-5.30611580331485	1.11985828611243e-07	1.66031163288843e-06	Root-Soil	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS07	unidentified	unidentified	GS07_sp
ASV273	6.23525797610759	-0.80966740171429	0.724257152634808	-1.11792807122272	0.263597714883067	0.395977184031392	Root-Shoot	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS07	unidentified	unidentified	GS07_sp
ASV273	6.23525797610759	-2.83795823101311	0.701218907658744	-4.04717870556086	5.18386647160114e-05	0.000342580272099543	Shoot-Soil	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS07	unidentified	unidentified	GS07_sp
ASV274	6.28880262992611	-0.0116518077473779	0.887296687193165	-0.0131318057596233	0.989522636056788	0.99536052771494	Root-Shoot	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_atroviride
